mod_pres,week,col,val,pct_students
CCC_2014J,5.0,gender,F,0.8072289156626506
CCC_2014J,5.0,gender,M,0.7472375690607734
CCC_2014J,6.0,gender,F,0.6941649899396378
CCC_2014J,6.0,gender,M,0.6631652661064426
CCC_2014J,7.0,gender,F,0.689795918367347
CCC_2014J,7.0,gender,M,0.6556104446012703
CCC_2014J,8.0,gender,F,0.7229166666666667
CCC_2014J,8.0,gender,M,0.7040743388134382
CCC_2014J,9.0,gender,F,0.871578947368421
CCC_2014J,9.0,gender,M,0.8431372549019608
CCC_2014J,10.0,gender,F,0.5042918454935622
CCC_2014J,10.0,gender,M,0.5387453874538746
CCC_2014J,11.0,gender,F,0.3224400871459695
CCC_2014J,11.0,gender,M,0.37265214124718254
CCC_2014J,12.0,gender,F,0.5032822757111597
CCC_2014J,12.0,gender,M,0.46641509433962264
CCC_2014J,13.0,gender,F,0.6644591611479028
CCC_2014J,13.0,gender,M,0.6773211567732116
CCC_2014J,14.0,gender,F,0.7222222222222222
CCC_2014J,14.0,gender,M,0.6925441967717141
CCC_2014J,15.0,gender,F,0.7968397291196389
CCC_2014J,15.0,gender,M,0.7940947940947941
CCC_2014J,16.0,gender,F,0.6942528735632184
CCC_2014J,16.0,gender,M,0.648605577689243
CCC_2014J,17.0,gender,F,0.655011655011655
CCC_2014J,17.0,gender,M,0.6272141706924316
CCC_2014J,18.0,gender,F,0.6135831381733021
CCC_2014J,18.0,gender,M,0.6084484159220146
CCC_2014J,19.0,gender,F,0.6816037735849056
CCC_2014J,19.0,gender,M,0.6729508196721311
CCC_2014J,20.0,gender,F,0.8520286396181385
CCC_2014J,20.0,gender,M,0.8049586776859504
CCC_2014J,21.0,gender,F,0.7281553398058253
CCC_2014J,21.0,gender,M,0.7008333333333333
CCC_2014J,22.0,gender,F,0.775609756097561
CCC_2014J,22.0,gender,M,0.7497893850042123
CCC_2014J,23.0,gender,F,0.67
CCC_2014J,23.0,gender,M,0.6660914581535806
CCC_2014J,24.0,gender,F,0.6512820512820513
CCC_2014J,24.0,gender,M,0.597027972027972
CCC_2014J,25.0,gender,F,0.5535248041775457
CCC_2014J,25.0,gender,M,0.5706713780918727
CCC_2014J,26.0,gender,F,0.49214659685863876
CCC_2014J,26.0,gender,M,0.5249554367201426
CCC_2014J,27.0,gender,F,0.6026315789473684
CCC_2014J,27.0,gender,M,0.543010752688172
CCC_2014J,28.0,gender,F,0.6737400530503979
CCC_2014J,28.0,gender,M,0.6627697841726619
CCC_2014J,29.0,gender,F,0.7925531914893617
CCC_2014J,29.0,gender,M,0.7432188065099458
CCC_2014J,30.0,gender,F,0.7866666666666666
CCC_2014J,30.0,gender,M,0.745685740236149
CCC_2014J,31.0,gender,F,0.6524064171122995
CCC_2014J,31.0,gender,M,0.6025524156791249
CCC_2014J,32.0,gender,F,0.6470588235294118
CCC_2014J,32.0,gender,M,0.5228937728937729
CCC_2014J,33.0,gender,F,0.646112600536193
CCC_2014J,33.0,gender,M,0.5752293577981651
CCC_2014J,34.0,gender,F,0.7574931880108992
CCC_2014J,34.0,gender,M,0.7555350553505535
CCC_2014J,35.0,gender,F,0.39509536784741145
CCC_2014J,35.0,gender,M,0.396854764107308
CCC_2014J,36.0,gender,F,0.3215258855585831
CCC_2014J,36.0,gender,M,0.3681776133209991
CCC_2014J,37.0,gender,F,0.29155313351498635
CCC_2014J,37.0,gender,M,0.3145235892691952
CCC_2014J,38.0,gender,F,0.19618528610354224
CCC_2014J,38.0,gender,M,0.22201665124884365
CCC_2014J,0.0,disability,N,0.7950191570881227
CCC_2014J,0.0,disability,Y,0.7704918032786885
CCC_2014J,1.0,disability,N,0.8030813673567646
CCC_2014J,1.0,disability,Y,0.7752808988764045
CCC_2014J,2.0,disability,N,0.9530516431924883
CCC_2014J,2.0,disability,Y,0.968944099378882
CCC_2014J,3.0,disability,N,0.8167898627243928
CCC_2014J,3.0,disability,Y,0.7924528301886793
CCC_2014J,4.0,disability,N,0.9061662198391421
CCC_2014J,4.0,disability,Y,0.896774193548387
CCC_2014J,5.0,disability,N,0.7647385984427141
CCC_2014J,5.0,disability,Y,0.7364864864864865
CCC_2014J,6.0,disability,N,0.6702247191011236
CCC_2014J,6.0,disability,Y,0.6827586206896552
CCC_2014J,7.0,disability,N,0.6689342403628118
CCC_2014J,7.0,disability,Y,0.6083916083916084
CCC_2014J,8.0,disability,N,0.714614499424626
CCC_2014J,8.0,disability,Y,0.6382978723404256
CCC_2014J,9.0,disability,N,0.8528896672504378
CCC_2014J,9.0,disability,Y,0.8201438848920863
CCC_2014J,10.0,disability,N,0.5347181008902078
CCC_2014J,10.0,disability,Y,0.47058823529411764
CCC_2014J,11.0,disability,N,0.36270368135184067
CCC_2014J,11.0,disability,Y,0.3233082706766917
CCC_2014J,12.0,disability,N,0.47847180109157067
CCC_2014J,12.0,disability,Y,0.44360902255639095
CCC_2014J,13.0,disability,N,0.6856269113149847
CCC_2014J,13.0,disability,Y,0.5303030303030303
CCC_2014J,14.0,disability,N,0.7034525277435265
CCC_2014J,14.0,disability,Y,0.6589147286821705
CCC_2014J,15.0,disability,N,0.8009981285090455
CCC_2014J,15.0,disability,Y,0.7165354330708661
CCC_2014J,16.0,disability,N,0.6619808306709265
CCC_2014J,16.0,disability,Y,0.64
CCC_2014J,17.0,disability,N,0.6384764364105875
CCC_2014J,17.0,disability,Y,0.5819672131147541
CCC_2014J,18.0,disability,N,0.6163849154746424
CCC_2014J,18.0,disability,Y,0.525
CCC_2014J,19.0,disability,N,0.6824146981627297
CCC_2014J,19.0,disability,Y,0.5833333333333334
CCC_2014J,20.0,disability,N,0.8217362491716369
CCC_2014J,20.0,disability,Y,0.7583333333333333
CCC_2014J,21.0,disability,N,0.7112299465240641
CCC_2014J,21.0,disability,Y,0.6637931034482759
CCC_2014J,22.0,disability,N,0.76062036412677
CCC_2014J,22.0,disability,Y,0.7017543859649122
CCC_2014J,23.0,disability,N,0.6701173222912353
CCC_2014J,23.0,disability,Y,0.6272727272727273
CCC_2014J,24.0,disability,N,0.6136044880785414
CCC_2014J,24.0,disability,Y,0.5740740740740741
CCC_2014J,25.0,disability,N,0.5649396735273243
CCC_2014J,25.0,disability,Y,0.5849056603773585
CCC_2014J,26.0,disability,N,0.5185714285714286
CCC_2014J,26.0,disability,Y,0.49038461538461536
CCC_2014J,27.0,disability,N,0.5603448275862069
CCC_2014J,27.0,disability,Y,0.5288461538461539
CCC_2014J,28.0,disability,N,0.6695526695526696
CCC_2014J,28.0,disability,Y,0.6116504854368932
CCC_2014J,29.0,disability,N,0.757070340826686
CCC_2014J,29.0,disability,Y,0.7378640776699029
CCC_2014J,30.0,disability,N,0.7574654042243263
CCC_2014J,30.0,disability,Y,0.7378640776699029
CCC_2014J,31.0,disability,N,0.6147660818713451
CCC_2014J,31.0,disability,Y,0.6213592233009708
CCC_2014J,32.0,disability,N,0.5546588407923698
CCC_2014J,32.0,disability,Y,0.5533980582524272
CCC_2014J,33.0,disability,N,0.5929463629684056
CCC_2014J,33.0,disability,Y,0.5980392156862745
CCC_2014J,34.0,disability,N,0.7586972612879349
CCC_2014J,34.0,disability,Y,0.72
CCC_2014J,35.0,disability,N,0.3939169139465875
CCC_2014J,35.0,disability,Y,0.43
CCC_2014J,36.0,disability,N,0.3538575667655786
CCC_2014J,36.0,disability,Y,0.39
CCC_2014J,37.0,disability,N,0.30712166172106825
CCC_2014J,37.0,disability,Y,0.33
CCC_2014J,38.0,disability,N,0.21439169139465875
CCC_2014J,38.0,disability,Y,0.23
CCC_2014J,0.0,age_band,0-35,0.7853503184713376
CCC_2014J,0.0,age_band,35-55,0.804185351270553
CCC_2014J,0.0,age_band,55<=,0.9375
CCC_2014J,1.0,age_band,0-35,0.7797695262483995
CCC_2014J,1.0,age_band,35-55,0.8472012102874432
CCC_2014J,1.0,age_band,55<=,0.875
CCC_2014J,2.0,age_band,0-35,0.9541284403669725
CCC_2014J,2.0,age_band,35-55,0.9523809523809523
CCC_2014J,2.0,age_band,55<=,1.0
CCC_2014J,3.0,age_band,0-35,0.7935714285714286
CCC_2014J,3.0,age_band,35-55,0.8553054662379421
CCC_2014J,3.0,age_band,55<=,0.967741935483871
CCC_2014J,4.0,age_band,0-35,0.9009468317552805
CCC_2014J,4.0,age_band,35-55,0.9123376623376623
CCC_2014J,4.0,age_band,55<=,0.967741935483871
CCC_2014J,5.0,age_band,0-35,0.729607250755287
CCC_2014J,5.0,age_band,35-55,0.8291032148900169
CCC_2014J,5.0,age_band,55<=,0.9032258064516129
CCC_2014J,6.0,age_band,0-35,0.6353211009174312
CCC_2014J,6.0,age_band,35-55,0.7474402730375427
CCC_2014J,6.0,age_band,55<=,0.7419354838709677
CCC_2014J,7.0,age_band,0-35,0.6257716049382716
CCC_2014J,7.0,age_band,35-55,0.7435456110154905
CCC_2014J,7.0,age_band,55<=,0.8
CCC_2014J,8.0,age_band,0-35,0.6830985915492958
CCC_2014J,8.0,age_band,35-55,0.756993006993007
CCC_2014J,8.0,age_band,55<=,0.896551724137931
CCC_2014J,9.0,age_band,0-35,0.8375594294770206
CCC_2014J,9.0,age_band,35-55,0.8734402852049911
CCC_2014J,9.0,age_band,55<=,0.9655172413793104
CCC_2014J,10.0,age_band,0-35,0.4774557165861514
CCC_2014J,10.0,age_band,35-55,0.6363636363636364
CCC_2014J,10.0,age_band,55<=,0.7586206896551724
CCC_2014J,11.0,age_band,0-35,0.3102880658436214
CCC_2014J,11.0,age_band,35-55,0.4542124542124542
CCC_2014J,11.0,age_band,55<=,0.6551724137931034
CCC_2014J,12.0,age_band,0-35,0.43471074380165287
CCC_2014J,12.0,age_band,35-55,0.5625
CCC_2014J,12.0,age_band,55<=,0.5714285714285714
CCC_2014J,13.0,age_band,0-35,0.645
CCC_2014J,13.0,age_band,35-55,0.7309833024118738
CCC_2014J,13.0,age_band,55<=,0.8214285714285714
CCC_2014J,14.0,age_band,0-35,0.6789915966386555
CCC_2014J,14.0,age_band,35-55,0.7373358348968105
CCC_2014J,14.0,age_band,55<=,0.8928571428571429
CCC_2014J,15.0,age_band,0-35,0.778534923339012
CCC_2014J,15.0,age_band,35-55,0.8276515151515151
CCC_2014J,15.0,age_band,55<=,0.8571428571428571
CCC_2014J,16.0,age_band,0-35,0.617595818815331
CCC_2014J,16.0,age_band,35-55,0.7490272373540856
CCC_2014J,16.0,age_band,55<=,0.7857142857142857
CCC_2014J,17.0,age_band,0-35,0.5915492957746479
CCC_2014J,17.0,age_band,35-55,0.7238658777120316
CCC_2014J,17.0,age_band,55<=,0.75
CCC_2014J,18.0,age_band,0-35,0.5592920353982301
CCC_2014J,18.0,age_band,35-55,0.712
CCC_2014J,18.0,age_band,55<=,0.8214285714285714
CCC_2014J,19.0,age_band,0-35,0.6351471900089206
CCC_2014J,19.0,age_band,35-55,0.7555555555555555
CCC_2014J,19.0,age_band,55<=,0.8571428571428571
CCC_2014J,20.0,age_band,0-35,0.7974797479747975
CCC_2014J,20.0,age_band,35-55,0.8571428571428571
CCC_2014J,20.0,age_band,55<=,0.8928571428571429
CCC_2014J,21.0,age_band,0-35,0.6781818181818182
CCC_2014J,21.0,age_band,35-55,0.7665289256198347
CCC_2014J,21.0,age_band,55<=,0.8571428571428571
CCC_2014J,22.0,age_band,0-35,0.743801652892562
CCC_2014J,22.0,age_band,35-55,0.7833333333333333
CCC_2014J,22.0,age_band,55<=,0.7857142857142857
CCC_2014J,23.0,age_band,0-35,0.631924882629108
CCC_2014J,23.0,age_band,35-55,0.7408993576017131
CCC_2014J,23.0,age_band,55<=,0.7777777777777778
CCC_2014J,24.0,age_band,0-35,0.5677480916030534
CCC_2014J,24.0,age_band,35-55,0.7037037037037037
CCC_2014J,24.0,age_band,55<=,0.7037037037037037
CCC_2014J,25.0,age_band,0-35,0.5318532818532818
CCC_2014J,25.0,age_band,35-55,0.6371681415929203
CCC_2014J,25.0,age_band,55<=,0.7037037037037037
CCC_2014J,26.0,age_band,0-35,0.4766536964980545
CCC_2014J,26.0,age_band,35-55,0.6080178173719376
CCC_2014J,26.0,age_band,55<=,0.5185185185185185
CCC_2014J,27.0,age_band,0-35,0.5107632093933464
CCC_2014J,27.0,age_band,35-55,0.6599552572706935
CCC_2014J,27.0,age_band,55<=,0.6666666666666666
CCC_2014J,28.0,age_band,0-35,0.6411012782694199
CCC_2014J,28.0,age_band,35-55,0.7101123595505618
CCC_2014J,28.0,age_band,55<=,0.8518518518518519
CCC_2014J,29.0,age_band,0-35,0.7359605911330049
CCC_2014J,29.0,age_band,35-55,0.7981859410430839
CCC_2014J,29.0,age_band,55<=,0.8076923076923077
CCC_2014J,30.0,age_band,0-35,0.7279920870425322
CCC_2014J,30.0,age_band,35-55,0.8154897494305239
CCC_2014J,30.0,age_band,55<=,0.8461538461538461
CCC_2014J,31.0,age_band,0-35,0.5609514370664024
CCC_2014J,31.0,age_band,35-55,0.7293577981651376
CCC_2014J,31.0,age_band,55<=,0.8076923076923077
CCC_2014J,32.0,age_band,0-35,0.5054617676266137
CCC_2014J,32.0,age_band,35-55,0.6581986143187067
CCC_2014J,32.0,age_band,55<=,0.7307692307692307
CCC_2014J,33.0,age_band,0-35,0.5597609561752988
CCC_2014J,33.0,age_band,35-55,0.6651270207852193
CCC_2014J,33.0,age_band,55<=,0.6923076923076923
CCC_2014J,34.0,age_band,0-35,0.7319277108433735
CCC_2014J,34.0,age_band,35-55,0.8065268065268065
CCC_2014J,34.0,age_band,55<=,0.8461538461538461
CCC_2014J,35.0,age_band,0-35,0.3329979879275654
CCC_2014J,35.0,age_band,35-55,0.5350467289719626
CCC_2014J,35.0,age_band,55<=,0.5384615384615384
CCC_2014J,36.0,age_band,0-35,0.2937625754527163
CCC_2014J,36.0,age_band,35-55,0.4929906542056075
CCC_2014J,36.0,age_band,55<=,0.5
CCC_2014J,37.0,age_band,0-35,0.25553319919517103
CCC_2014J,37.0,age_band,35-55,0.42757009345794394
CCC_2014J,37.0,age_band,55<=,0.38461538461538464
CCC_2014J,38.0,age_band,0-35,0.17002012072434608
CCC_2014J,38.0,age_band,35-55,0.31542056074766356
CCC_2014J,38.0,age_band,55<=,0.3076923076923077
CCC_2014J,0.0,educ_band,0_lower_ALevel,0.8012139605462822
CCC_2014J,0.0,educ_band,1_ALevel,0.7751646284101599
CCC_2014J,0.0,educ_band,2_higher_ALevel,0.8178506375227687
CCC_2014J,1.0,educ_band,0_lower_ALevel,0.7830769230769231
CCC_2014J,1.0,educ_band,1_ALevel,0.7903225806451613
CCC_2014J,1.0,educ_band,2_higher_ALevel,0.8421052631578947
CCC_2014J,2.0,educ_band,0_lower_ALevel,0.9527972027972028
CCC_2014J,2.0,educ_band,1_ALevel,0.96900826446281
CCC_2014J,2.0,educ_band,2_higher_ALevel,0.929368029739777
CCC_2014J,3.0,educ_band,0_lower_ALevel,0.8014184397163121
CCC_2014J,3.0,educ_band,1_ALevel,0.8150470219435737
CCC_2014J,3.0,educ_band,2_higher_ALevel,0.8289473684210527
CCC_2014J,4.0,educ_band,0_lower_ALevel,0.8911070780399274
CCC_2014J,4.0,educ_band,1_ALevel,0.9012738853503185
CCC_2014J,4.0,educ_band,2_higher_ALevel,0.9278937381404174
CCC_2014J,5.0,educ_band,0_lower_ALevel,0.7708333333333334
CCC_2014J,5.0,educ_band,1_ALevel,0.7552370452039692
CCC_2014J,5.0,educ_band,2_higher_ALevel,0.7671232876712328
CCC_2014J,6.0,educ_band,0_lower_ALevel,0.6518375241779497
CCC_2014J,6.0,educ_band,1_ALevel,0.6651835372636262
CCC_2014J,6.0,educ_band,2_higher_ALevel,0.7013752455795678
CCC_2014J,7.0,educ_band,0_lower_ALevel,0.6549019607843137
CCC_2014J,7.0,educ_band,1_ALevel,0.6704161979752531
CCC_2014J,7.0,educ_band,2_higher_ALevel,0.6633858267716536
CCC_2014J,8.0,educ_band,0_lower_ALevel,0.6852589641434262
CCC_2014J,8.0,educ_band,1_ALevel,0.6963470319634704
CCC_2014J,8.0,educ_band,2_higher_ALevel,0.7544910179640718
CCC_2014J,9.0,educ_band,0_lower_ALevel,0.8340080971659919
CCC_2014J,9.0,educ_band,1_ALevel,0.8508670520231214
CCC_2014J,9.0,educ_band,2_higher_ALevel,0.8661257606490872
CCC_2014J,10.0,educ_band,0_lower_ALevel,0.5218295218295218
CCC_2014J,10.0,educ_band,1_ALevel,0.5199530516431925
CCC_2014J,10.0,educ_band,2_higher_ALevel,0.555327868852459
CCC_2014J,11.0,educ_band,0_lower_ALevel,0.3603411513859275
CCC_2014J,11.0,educ_band,1_ALevel,0.3269689737470167
CCC_2014J,11.0,educ_band,2_higher_ALevel,0.4161490683229814
CCC_2014J,12.0,educ_band,0_lower_ALevel,0.4881720430107527
CCC_2014J,12.0,educ_band,1_ALevel,0.4557416267942584
CCC_2014J,12.0,educ_band,2_higher_ALevel,0.498960498960499
CCC_2014J,13.0,educ_band,0_lower_ALevel,0.691304347826087
CCC_2014J,13.0,educ_band,1_ALevel,0.6525934861278649
CCC_2014J,13.0,educ_band,2_higher_ALevel,0.694560669456067
CCC_2014J,14.0,educ_band,0_lower_ALevel,0.6783369803063457
CCC_2014J,14.0,educ_band,1_ALevel,0.6996336996336996
CCC_2014J,14.0,educ_band,2_higher_ALevel,0.7221052631578947
CCC_2014J,15.0,educ_band,0_lower_ALevel,0.7765486725663717
CCC_2014J,15.0,educ_band,1_ALevel,0.7957920792079208
CCC_2014J,15.0,educ_band,2_higher_ALevel,0.8106382978723404
CCC_2014J,16.0,educ_band,0_lower_ALevel,0.6621004566210046
CCC_2014J,16.0,educ_band,1_ALevel,0.6535532994923858
CCC_2014J,16.0,educ_band,2_higher_ALevel,0.6702586206896551
CCC_2014J,17.0,educ_band,0_lower_ALevel,0.6290322580645161
CCC_2014J,17.0,educ_band,1_ALevel,0.6192307692307693
CCC_2014J,17.0,educ_band,2_higher_ALevel,0.6652078774617067
CCC_2014J,18.0,educ_band,0_lower_ALevel,0.6069767441860465
CCC_2014J,18.0,educ_band,1_ALevel,0.5976863753213367
CCC_2014J,18.0,educ_band,2_higher_ALevel,0.6333333333333333
CCC_2014J,19.0,educ_band,0_lower_ALevel,0.655011655011655
CCC_2014J,19.0,educ_band,1_ALevel,0.6614785992217899
CCC_2014J,19.0,educ_band,2_higher_ALevel,0.7184684684684685
CCC_2014J,20.0,educ_band,0_lower_ALevel,0.7793427230046949
CCC_2014J,20.0,educ_band,1_ALevel,0.8228346456692913
CCC_2014J,20.0,educ_band,2_higher_ALevel,0.8435374149659864
CCC_2014J,21.0,educ_band,0_lower_ALevel,0.6706443914081146
CCC_2014J,21.0,educ_band,1_ALevel,0.7108753315649867
CCC_2014J,21.0,educ_band,2_higher_ALevel,0.7380410022779044
CCC_2014J,22.0,educ_band,0_lower_ALevel,0.7142857142857143
CCC_2014J,22.0,educ_band,1_ALevel,0.7623497997329773
CCC_2014J,22.0,educ_band,2_higher_ALevel,0.7862068965517242
CCC_2014J,23.0,educ_band,0_lower_ALevel,0.6134663341645885
CCC_2014J,23.0,educ_band,1_ALevel,0.6743869209809265
CCC_2014J,23.0,educ_band,2_higher_ALevel,0.7051886792452831
CCC_2014J,24.0,educ_band,0_lower_ALevel,0.5812182741116751
CCC_2014J,24.0,educ_band,1_ALevel,0.6149584487534626
CCC_2014J,24.0,educ_band,2_higher_ALevel,0.631578947368421
CCC_2014J,25.0,educ_band,0_lower_ALevel,0.5595854922279793
CCC_2014J,25.0,educ_band,1_ALevel,0.5552447552447553
CCC_2014J,25.0,educ_band,2_higher_ALevel,0.5917874396135265
CCC_2014J,26.0,educ_band,0_lower_ALevel,0.5
CCC_2014J,26.0,educ_band,1_ALevel,0.5070224719101124
CCC_2014J,26.0,educ_band,2_higher_ALevel,0.5485436893203883
CCC_2014J,27.0,educ_band,0_lower_ALevel,0.5253333333333333
CCC_2014J,27.0,educ_band,1_ALevel,0.5450704225352113
CCC_2014J,27.0,educ_band,2_higher_ALevel,0.610705596107056
CCC_2014J,28.0,educ_band,0_lower_ALevel,0.6193029490616622
CCC_2014J,28.0,educ_band,1_ALevel,0.6619519094766619
CCC_2014J,28.0,educ_band,2_higher_ALevel,0.7139364303178484
CCC_2014J,29.0,educ_band,0_lower_ALevel,0.7142857142857143
CCC_2014J,29.0,educ_band,1_ALevel,0.7556818181818182
CCC_2014J,29.0,educ_band,2_higher_ALevel,0.7936117936117936
CCC_2014J,30.0,educ_band,0_lower_ALevel,0.7046070460704607
CCC_2014J,30.0,educ_band,1_ALevel,0.7532097004279601
CCC_2014J,30.0,educ_band,2_higher_ALevel,0.8078817733990148
CCC_2014J,31.0,educ_band,0_lower_ALevel,0.5978260869565217
CCC_2014J,31.0,educ_band,1_ALevel,0.5902578796561605
CCC_2014J,31.0,educ_band,2_higher_ALevel,0.674074074074074
CCC_2014J,32.0,educ_band,0_lower_ALevel,0.546448087431694
CCC_2014J,32.0,educ_band,1_ALevel,0.5344827586206896
CCC_2014J,32.0,educ_band,2_higher_ALevel,0.5965346534653465
CCC_2014J,33.0,educ_band,0_lower_ALevel,0.5247252747252747
CCC_2014J,33.0,educ_band,1_ALevel,0.5870503597122302
CCC_2014J,33.0,educ_band,2_higher_ALevel,0.6658415841584159
CCC_2014J,34.0,educ_band,0_lower_ALevel,0.7078651685393258
CCC_2014J,34.0,educ_band,1_ALevel,0.7630057803468208
CCC_2014J,34.0,educ_band,2_higher_ALevel,0.7866004962779156
CCC_2014J,35.0,educ_band,0_lower_ALevel,0.3672316384180791
CCC_2014J,35.0,educ_band,1_ALevel,0.38639652677279307
CCC_2014J,35.0,educ_band,2_higher_ALevel,0.4392059553349876
CCC_2014J,36.0,educ_band,0_lower_ALevel,0.3502824858757062
CCC_2014J,36.0,educ_band,1_ALevel,0.3357452966714906
CCC_2014J,36.0,educ_band,2_higher_ALevel,0.3970223325062035
CCC_2014J,37.0,educ_band,0_lower_ALevel,0.2796610169491525
CCC_2014J,37.0,educ_band,1_ALevel,0.3096960926193922
CCC_2014J,37.0,educ_band,2_higher_ALevel,0.3325062034739454
CCC_2014J,38.0,educ_band,0_lower_ALevel,0.20056497175141244
CCC_2014J,38.0,educ_band,1_ALevel,0.2011577424023155
CCC_2014J,38.0,educ_band,2_higher_ALevel,0.2531017369727047
CCC_2014J,0.0,is_repeating,0,0.8045697617890131
CCC_2014J,0.0,is_repeating,1,0.6822429906542056
CCC_2014J,1.0,is_repeating,0,0.8099902056807052
CCC_2014J,1.0,is_repeating,1,0.7136150234741784
CCC_2014J,2.0,is_repeating,0,0.9653148345784418
CCC_2014J,2.0,is_repeating,1,0.8529411764705882
CCC_2014J,3.0,is_repeating,0,0.825945945945946
CCC_2014J,3.0,is_repeating,1,0.7142857142857143
CCC_2014J,4.0,is_repeating,0,0.919736118746564
CCC_2014J,4.0,is_repeating,1,0.7761194029850746
CCC_2014J,5.0,is_repeating,0,0.776
CCC_2014J,5.0,is_repeating,1,0.6428571428571429
CCC_2014J,6.0,is_repeating,0,0.6874279123414071
CCC_2014J,6.0,is_repeating,1,0.5235602094240838
CCC_2014J,7.0,is_repeating,0,0.6755813953488372
CCC_2014J,7.0,is_repeating,1,0.5614973262032086
CCC_2014J,8.0,is_repeating,0,0.723955267804591
CCC_2014J,8.0,is_repeating,1,0.5666666666666667
CCC_2014J,9.0,is_repeating,0,0.8657517899761337
CCC_2014J,9.0,is_repeating,1,0.7045454545454546
CCC_2014J,10.0,is_repeating,0,0.5461725394896719
CCC_2014J,10.0,is_repeating,1,0.37714285714285717
CCC_2014J,11.0,is_repeating,0,0.3692022263450835
CCC_2014J,11.0,is_repeating,1,0.27167630057803466
CCC_2014J,12.0,is_repeating,0,0.49472377405338297
CCC_2014J,12.0,is_repeating,1,0.2982456140350877
CCC_2014J,13.0,is_repeating,0,0.688125
CCC_2014J,13.0,is_repeating,1,0.5389221556886228
CCC_2014J,14.0,is_repeating,0,0.7105926860025221
CCC_2014J,14.0,is_repeating,1,0.6
CCC_2014J,15.0,is_repeating,0,0.8071519795657727
CCC_2014J,15.0,is_repeating,1,0.676829268292683
CCC_2014J,16.0,is_repeating,0,0.6725375081539465
CCC_2014J,16.0,is_repeating,1,0.5414012738853503
CCC_2014J,17.0,is_repeating,0,0.6442244224422442
CCC_2014J,17.0,is_repeating,1,0.5384615384615384
CCC_2014J,18.0,is_repeating,0,0.626746506986028
CCC_2014J,18.0,is_repeating,1,0.44516129032258067
CCC_2014J,19.0,is_repeating,0,0.687458081824279
CCC_2014J,19.0,is_repeating,1,0.5555555555555556
CCC_2014J,20.0,is_repeating,0,0.8293838862559242
CCC_2014J,20.0,is_repeating,1,0.6973684210526315
CCC_2014J,21.0,is_repeating,0,0.7167235494880546
CCC_2014J,21.0,is_repeating,1,0.6190476190476191
CCC_2014J,22.0,is_repeating,0,0.7694425326909842
CCC_2014J,22.0,is_repeating,1,0.625
CCC_2014J,23.0,is_repeating,0,0.6807610993657506
CCC_2014J,23.0,is_repeating,1,0.5285714285714286
CCC_2014J,24.0,is_repeating,0,0.6265232974910394
CCC_2014J,24.0,is_repeating,1,0.45323741007194246
CCC_2014J,25.0,is_repeating,0,0.5785662563359885
CCC_2014J,25.0,is_repeating,1,0.44029850746268656
CCC_2014J,26.0,is_repeating,0,0.524745269286754
CCC_2014J,26.0,is_repeating,1,0.4307692307692308
CCC_2014J,27.0,is_repeating,0,0.5701754385964912
CCC_2014J,27.0,is_repeating,1,0.4296875
CCC_2014J,28.0,is_repeating,0,0.6737692872887583
CCC_2014J,28.0,is_repeating,1,0.578125
CCC_2014J,29.0,is_repeating,0,0.7666174298375185
CCC_2014J,29.0,is_repeating,1,0.640625
CCC_2014J,30.0,is_repeating,0,0.770941438102298
CCC_2014J,30.0,is_repeating,1,0.5984251968503937
CCC_2014J,31.0,is_repeating,0,0.6339285714285714
CCC_2014J,31.0,is_repeating,1,0.41732283464566927
CCC_2014J,32.0,is_repeating,0,0.5675877520537714
CCC_2014J,32.0,is_repeating,1,0.41732283464566927
CCC_2014J,33.0,is_repeating,0,0.6085329341317365
CCC_2014J,33.0,is_repeating,1,0.4330708661417323
CCC_2014J,34.0,is_repeating,0,0.7669683257918553
CCC_2014J,34.0,is_repeating,1,0.64
CCC_2014J,35.0,is_repeating,0,0.399848828420257
CCC_2014J,35.0,is_repeating,1,0.36
CCC_2014J,36.0,is_repeating,0,0.36432350718065004
CCC_2014J,36.0,is_repeating,1,0.272
CCC_2014J,37.0,is_repeating,0,0.3167044595616024
CCC_2014J,37.0,is_repeating,1,0.224
CCC_2014J,38.0,is_repeating,0,0.2222222222222222
CCC_2014J,38.0,is_repeating,1,0.144
CCC_2014J,0.0,credits_other_band,"[0, 1)",0.768
CCC_2014J,0.0,credits_other_band,"[1, 60)",0.812989921612542
CCC_2014J,1.0,credits_other_band,"[0, 1)",0.754
CCC_2014J,1.0,credits_other_band,"[1, 60)",0.829954954954955
CCC_2014J,2.0,credits_other_band,"[0, 1)",0.8983402489626556
CCC_2014J,2.0,credits_other_band,"[1, 60)",0.9469964664310954
CCC_2014J,3.0,credits_other_band,"[0, 1)",0.775
CCC_2014J,3.0,credits_other_band,"[1, 60)",0.8114558472553699
CCC_2014J,4.0,credits_other_band,"[0, 1)",0.8818565400843882
CCC_2014J,4.0,credits_other_band,"[1, 60)",0.9169675090252708
CCC_2014J,5.0,credits_other_band,"[0, 1)",0.7381974248927039
CCC_2014J,5.0,credits_other_band,"[1, 60)",0.7584059775840598
CCC_2014J,6.0,credits_other_band,"[0, 1)",0.6695652173913044
CCC_2014J,6.0,credits_other_band,"[1, 60)",0.6881313131313131
CCC_2014J,7.0,credits_other_band,"[0, 1)",0.6514161220043573
CCC_2014J,7.0,credits_other_band,"[1, 60)",0.6832694763729247
