mod_pres,week,dataplus,forumng,glossary,homepage,oucollaborate,oucontent,resource,subpage,url,ouelluminate,quiz,sharedsubpage,questionnaire,page,externalquiz,ouwiki,dualpane,folder,repeatactivity,htmlactivity
BBB_2013J,24.0,,0.2665036674816626,0.003056234718826406,0.4731051344743276,0.0024449877750611247,0.10330073349633252,0.12775061124694376,0.1949877750611247,0.17970660146699266,,0.04767726161369193,0.0012224938875305623,,,,,,,,
BBB_2013J,25.0,,0.2608962553713935,0.003683241252302026,0.4622467771639042,0.0055248618784530384,0.06998158379373849,0.12645794966236956,0.17188459177409454,0.1694290976058932,,0.12216083486801718,0.0006138735420503376,,,,,,,,
BBB_2013J,26.0,,0.2457002457002457,0.0036855036855036856,0.42076167076167076,0.002457002457002457,0.036855036855036855,0.12592137592137592,0.1683046683046683,0.15663390663390664,,0.128992628992629,,,,,,,,,
BBB_2013J,27.0,,0.22735674676524953,0.004313000616142945,0.3894023413431916,0.0006161429451632779,0.04066543438077634,0.13431916204559458,0.16759088108441159,0.13739987677141097,,0.10659272951324707,,,,,,,,,
BBB_2013J,28.0,,0.2669962917181706,0.0030902348578491965,0.4647713226205192,0.004944375772558714,0.06798516687268233,0.1965389369592089,0.24289245982694685,0.16625463535228677,,0.14833127317676142,,,,,,,,,
BBB_2013J,29.0,,0.40160891089108913,0.008044554455445545,0.6720297029702971,0.006188118811881188,0.18193069306930693,0.43007425742574257,0.5024752475247525,0.24443069306930693,,0.4319306930693069,0.0006188118811881188,,,,,,,,
BBB_2013J,30.0,,0.2787088764742396,0.004345127250155183,0.44941030415890754,0.004345127250155183,0.015518311607697082,0.1980136561142148,0.22408441961514589,0.12849162011173185,,0.03227808814400993,,,,,,,,,
BBB_2013J,31.0,,0.2756689483509645,0.004978220286247666,0.42750466708151835,0.002489110143123833,0.006845052893590542,0.19477286869943994,0.22153080273802117,0.11387678904791537,,0.006222775357809583,,,,,,,,,
BBB_2013J,32.0,,0.26200873362445415,0.0056144728633811605,0.36681222707423583,0.0056144728633811605,0.006238303181534623,0.15782907049282596,0.1933873986275733,0.10854647535870243,,0.0031191515907673115,,,,,,,,,
BBB_2013J,33.0,,0.2915106117353308,0.00749063670411985,0.41448189762796506,0.003121098626716604,0.003121098626716604,0.19975031210986266,0.22409488139825218,0.1229712858926342,,0.0012484394506866417,0.0006242197253433209,,,,,,,,
BBB_2013J,34.0,,0.41253918495297803,0.006269592476489028,0.5724137931034483,0.00438871473354232,0.005015673981191223,0.2626959247648903,0.29905956112852666,0.16614420062695925,,0.0018808777429467085,0.0006269592476489029,,,,,,,,
BBB_2013J,35.0,,0.2339622641509434,0.0006289308176100629,0.3232704402515723,0.0006289308176100629,0.0031446540880503146,0.020754716981132074,0.03018867924528302,0.008176100628930818,,0.0025157232704402514,,,,,,,,,
BBB_2013J,36.0,,0.16981132075471697,0.0006289308176100629,0.2440251572327044,0.0006289308176100629,0.0025157232704402514,0.011949685534591196,0.014465408805031447,0.007547169811320755,,,,,,,,,,,
BBB_2013J,37.0,,0.14968553459119496,0.0006289308176100629,0.23522012578616353,,0.0012578616352201257,0.010062893081761006,0.009433962264150943,0.005031446540880503,,0.0006289308176100629,,,,,,,,,
BBB_2013J,38.0,,0.07358490566037736,,0.11635220125786164,,,0.0018867924528301887,0.0018867924528301887,0.0006289308176100629,,,,,,,,,,,
BBB_2014B,0.0,,0.5339435545385202,0.05339435545385202,0.7154843630816171,0.04500381388253242,0.2715484363081617,0.4645308924485126,0.5644546147978642,0.47063310450038137,,0.06636155606407322,0.005339435545385202,,,,,,,,
BBB_2014B,1.0,,0.5855161787365177,0.03697996918335902,0.7781201848998459,0.025423728813559324,0.31047765793528503,0.3998459167950693,0.5716486902927581,0.5130970724191063,,0.0970724191063174,0.004622496147919877,,,,,,,,
BBB_2014B,2.0,,0.4786656322730799,0.013188518231186967,0.7005430566330488,0.013188518231186967,0.07680372381691233,0.2699767261442979,0.36927851047323507,0.30799069045771915,,0.09930178432893716,,,,,,,,,
BBB_2014B,3.0,,0.4547581903276131,0.014820592823712949,0.6552262090483619,0.01794071762870515,0.08892355694227769,0.25273010920436817,0.3627145085803432,0.30187207488299533,,0.3985959438377535,0.0015600624024961,,,,,,,,
BBB_2014B,4.0,,0.425,0.01484375,0.6125,0.0109375,0.109375,0.228125,0.3328125,0.31171875,,0.26015625,0.00234375,,,,,,,,
BBB_2014B,5.0,,0.49018067556952083,0.018067556952081697,0.7415553809897879,0.016496465043205028,0.19324430479183033,0.2678711704634721,0.4257659073055774,0.39120188531029065,,0.30479183032207385,,,,,,,,,
BBB_2014B,6.0,,0.47829518547750594,0.006314127861089187,0.6898184688239937,0.011838989739542225,0.062352012628255724,0.21625887924230466,0.3259668508287293,0.2217837411207577,,0.4593528018942384,0.0015785319652722968,,,,,,,,
BBB_2014B,7.0,,0.42038216560509556,0.006369426751592357,0.5883757961783439,0.00875796178343949,0.03105095541401274,0.1624203821656051,0.22213375796178345,0.1910828025477707,,0.16162420382165604,0.0007961783439490446,,,,,,,,
BBB_2014B,8.0,,0.3785084202085004,0.00801924619085806,0.5164394546912591,0.0048115477145148355,0.03127506014434643,0.14194065757818766,0.19887730553327987,0.18765036086607859,,0.1226944667201283,0.0008019246190858059,,,,,,,,
BBB_2014B,9.0,,0.3301204819277108,0.0024096385542168677,0.4706827309236948,0.00963855421686747,0.046586345381526104,0.10923694779116466,0.1895582329317269,0.18313253012048192,,0.19196787148594377,0.0008032128514056225,,,,,,,,
BBB_2014B,10.0,,0.36774193548387096,0.007258064516129033,0.5475806451612903,0.007258064516129033,0.04596774193548387,0.14516129032258066,0.20967741935483872,0.2064516129032258,,0.23870967741935484,,,,,,,,,
BBB_2014B,11.0,,0.43471208434712083,0.008921330089213302,0.7266828872668288,0.014598540145985401,0.12570965125709652,0.20275750202757503,0.33657745336577455,0.30413625304136255,,0.47607461476074614,0.0024330900243309003,,,,,,,,
BBB_2014B,12.0,,0.33497536945812806,0.005747126436781609,0.5492610837438424,0.006568144499178982,0.03284072249589491,0.1592775041050903,0.1962233169129721,0.20853858784893267,,0.07060755336617405,,,,,,,,,
BBB_2014B,13.0,,0.32728771640560594,0.006595218466611707,0.5251442704039572,0.00247320692497939,0.01978565539983512,0.13437757625721353,0.179719703215169,0.20610057708161583,,0.16075845012366036,,,,,,,,,
BBB_2014B,14.0,,0.27791563275434245,0.0016542597187758478,0.45161290322580644,0.0024813895781637717,0.021505376344086023,0.11827956989247312,0.1480562448304384,0.18610421836228289,,0.12985938792390406,,,,,,,,,
BBB_2014B,15.0,,0.3025,0.0025,0.5033333333333333,0.0025,0.02666666666666667,0.13416666666666666,0.17083333333333334,0.245,,0.20833333333333334,0.0008333333333333334,,,,,,,,
BBB_2014B,16.0,,0.3525963149078727,0.010887772194304857,0.6641541038525963,0.006700167504187605,0.11641541038525963,0.17671691792294808,0.2805695142378559,0.2864321608040201,,0.4623115577889447,0.0008375209380234506,,,,,,,,
BBB_2014B,17.0,,0.2672268907563025,0.0033613445378151263,0.4714285714285714,0.0025210084033613447,0.07478991596638655,0.12773109243697478,0.16974789915966387,0.17394957983193277,,0.06134453781512605,,,,,,,,,
BBB_2014B,18.0,,0.24219409282700421,0.002531645569620253,0.45232067510548524,0.0016877637130801688,0.07848101265822785,0.10886075949367088,0.15358649789029535,0.15358649789029535,,0.11983122362869199,,,,,,,,,
BBB_2014B,19.0,,0.22842639593908629,0.001692047377326565,0.40609137055837563,0.001692047377326565,0.10490693739424704,0.08798646362098139,0.13367174280879865,0.15228426395939088,,0.11336717428087986,0.0008460236886632825,,,,,,,,
BBB_2014B,20.0,,0.23494486853265478,0.0008481764206955047,0.4529262086513995,0.0016963528413910093,0.17048346055979643,0.12213740458015267,0.18829516539440203,0.16793893129770993,,0.16030534351145037,,,,,,,,,
BBB_2014B,21.0,,0.318606627017842,0.0076465590484282074,0.6652506372132541,0.005097706032285472,0.45539507221750214,0.20475785896346643,0.44180118946474084,0.2548853016142736,,0.4851316907391674,,,,,,,,,
BBB_2014B,22.0,,0.23358908780903667,0.0025575447570332483,0.453537936913896,0.0017050298380221654,0.13384484228473997,0.14407502131287298,0.20886615515771526,0.16709292412617222,,0.09803921568627451,,,,,,,,,
BBB_2014B,23.0,,0.2125107112253642,0.002570694087403599,0.4258783204798629,0.003427592116538132,0.050556983718937444,0.11910882604970009,0.15681233933161953,0.14395886889460155,,0.08997429305912596,0.001713796058269066,,,,,,,,
BBB_2014B,24.0,,0.18867924528301888,0.0017152658662092624,0.35506003430531735,0.0017152658662092624,0.023156089193825044,0.12006861063464837,0.1346483704974271,0.1312178387650086,,0.0797598627787307,,,,,,,,,
BBB_2014B,25.0,,0.2025974025974026,0.0008658008658008658,0.36623376623376624,,0.0329004329004329,0.14285714285714285,0.15064935064935064,0.11428571428571428,,0.09956709956709957,,,,,,,,,
BBB_2014B,26.0,,0.22549869904596703,0.005203816131830009,0.4414570685169124,,0.03469210754553339,0.202081526452732,0.20121422376409367,0.15264527320034693,,0.15004336513443192,,,,,,,,,
BBB_2014B,27.0,,0.31043478260869567,0.009565217391304347,0.6382608695652174,0.0034782608695652175,0.13130434782608696,0.45130434782608697,0.4547826086956522,0.24521739130434783,,0.43478260869565216,0.0017391304347826088,,,,,,,,
BBB_2014B,28.0,,0.2543706293706294,0.004370629370629371,0.4370629370629371,0.0008741258741258741,0.013111888111888112,0.1853146853146853,0.2062937062937063,0.13111888111888112,,0.12325174825174826,,,,,,,,,
BBB_2014B,29.0,,0.2710526315789474,0.0061403508771929825,0.4263157894736842,0.0035087719298245615,0.007894736842105263,0.20789473684210527,0.2307017543859649,0.13508771929824562,,0.0043859649122807015,,,,,,,,,
BBB_2014B,30.0,,0.25530035335689044,0.00441696113074205,0.4081272084805654,0.00265017667844523,0.00265017667844523,0.24381625441696114,0.25618374558303886,0.12809187279151943,,0.00441696113074205,0.0008833922261484099,,,,,,,,
BBB_2014B,31.0,,0.36879432624113473,0.0070921985815602835,0.5443262411347518,0.0062056737588652485,0.0026595744680851063,0.22783687943262412,0.26152482269503546,0.16134751773049646,,0.0035460992907801418,0.0017730496453900709,,,,,,,,
BBB_2014B,32.0,,0.18861209964412812,0.0026690391459074734,0.2820284697508897,0.0008896797153024911,0.0035587188612099642,0.012455516014234875,0.012455516014234875,0.006227758007117438,,0.0026690391459074734,,,,,,,,,
BBB_2014B,33.0,,0.10231316725978648,,0.16281138790035588,,0.0017793594306049821,0.0008896797153024911,0.0035587188612099642,0.0008896797153024911,,0.0008896797153024911,,,,,,,,,
BBB_2014J,0.0,,0.3572144288577154,0.08316633266533066,0.7249498997995992,0.04909819639278557,0.6287575150300602,0.627254509018036,0.49599198396793587,0.11773547094188377,,,,,,,,,,,
BBB_2014J,1.0,,0.27622909275215407,0.0476431829700963,0.6867714140902179,0.06031424227065383,0.5636087176887988,0.5108971109984795,0.45210339584389253,0.12062848454130766,,,,,,,,,,,
BBB_2014J,2.0,,0.29759910664433276,0.05862646566164154,0.8453378001116695,0.07202680067001675,0.5996649916247906,0.5985482970407594,0.6253489670575098,0.18425460636515914,,,,,,,,,,,
BBB_2014J,3.0,,0.2515269294836202,0.044975013881177126,0.7284841754580789,0.07107162687395892,0.5291504719600222,0.47418101054969464,0.2809550249861188,0.034425319267073845,,0.06718489727928928,,,,,,,,,
BBB_2014J,4.0,,0.24748040313549832,0.03527435610302351,0.6959686450167973,0.07054871220604703,0.5492721164613662,0.43561030235162373,0.2525195968645017,0.024076147816349383,,0.14837625979843225,,,,,,,,,
BBB_2014J,5.0,,0.23357664233576642,0.04660303200449186,0.6546883773161145,0.08366086468276249,0.5412689500280741,0.3756316676024705,0.2644581695676586,0.05221785513756317,,0.2588433464345873,,,,,,,,,
BBB_2014J,6.0,,0.24338028169014084,0.044507042253521124,0.652394366197183,0.09521126760563381,0.46140845070422537,0.3323943661971831,0.3256338028169014,0.08338028169014085,,0.2991549295774648,,,,,,,,,
BBB_2014J,7.0,,0.277244494635799,0.048560135516657256,0.7374364765669114,0.09203839638622248,0.5110107284020328,0.38283455674760025,0.4280067758328628,0.1281761716544325,,0.14342179559570864,,,,,,,,,
BBB_2014J,8.0,,0.18571428571428572,0.018285714285714287,0.5731428571428572,0.054285714285714284,0.36857142857142855,0.27885714285714286,0.13142857142857142,0.011428571428571429,,0.054857142857142854,,,,,,,,,
BBB_2014J,9.0,,0.15632183908045977,0.01839080459770115,0.5074712643678161,0.03620689655172414,0.32126436781609197,0.20402298850574713,0.09655172413793103,0.008045977011494253,,0.027586206896551724,,,,,,,,,
BBB_2014J,10.0,,0.06004618937644342,0.006351039260969977,0.2384526558891455,0.006351039260969977,0.14549653579676675,0.08775981524249422,0.03233256351039261,0.003464203233256351,,0.016166281755196306,,,,,,,,,
BBB_2014J,11.0,,0.09333333333333334,0.016231884057971015,0.3750724637681159,0.022028985507246378,0.25507246376811593,0.16753623188405797,0.07594202898550724,0.011014492753623189,,0.05217391304347826,,,,,,,,,
BBB_2014J,12.0,,0.1694718514219385,0.024956471271038887,0.632617527568195,0.05049332559489263,0.4828786999419617,0.3215322112594312,0.1706326175275682,0.024956471271038887,,0.12594312246082415,,,,,,,,,
BBB_2014J,13.0,,0.19313554392088422,0.03781268179173938,0.5939499709133217,0.07795229784758581,0.48458406050029085,0.27690517742873766,0.2338568935427574,0.04595695171611402,,0.17219313554392088,,,,,,,,,
BBB_2014J,14.0,,0.20081727962638646,0.04261529480443666,0.6112084063047285,0.09865732632807939,0.46234676007005254,0.28546409807355516,0.3111500291885581,0.06363105662580268,,0.18038528896672504,,,,,,,,,
BBB_2014J,15.0,,0.25381903642773207,0.04700352526439483,0.736780258519389,0.10810810810810811,0.5945945945945946,0.3425381903642773,0.43301997649823737,0.0898942420681551,,0.11750881316098707,,0.004700352526439483,,,,,,,
BBB_2014J,16.0,,0.16913069189828503,0.02365464222353637,0.566528681253696,0.06741573033707865,0.4470727380248374,0.13897102306327616,0.1348314606741573,0.01655824955647546,,0.04730928444707274,,0.02956830277942046,,,,,,,
BBB_2014J,17.0,,0.17329376854599407,0.03323442136498516,0.56973293768546,0.058160237388724036,0.44866468842729973,0.13531157270029673,0.14362017804154303,0.016023738872403562,,0.026112759643916916,,0.11038575667655787,,,,,,,
BBB_2014J,18.0,,0.16497310221159595,0.030484160191273164,0.5427375971309025,0.0484160191273162,0.4303646144650329,0.15122534369396293,0.1452480573819486,0.010759115361625823,,0.04423191870890616,,0.06754333532576211,,,,,,,
BBB_2014J,19.0,,0.18449519230769232,0.025841346153846152,0.5516826923076923,0.07091346153846154,0.4675480769230769,0.20072115384615385,0.18449519230769232,0.020432692307692308,,0.14122596153846154,,0.048677884615384616,,,,,,,
BBB_2014J,20.0,,0.2371756185878093,0.029571514785757393,0.6053108026554014,0.108026554013277,0.5069402534701267,0.22872661436330718,0.28062764031382015,0.045866022933011466,,0.15389257694628847,,0.0331925165962583,,,,,,,
BBB_2014J,21.0,,0.2717917675544794,0.039951573849878935,0.7052058111380145,0.0986682808716707,0.6156174334140436,0.2947941888619855,0.43159806295399517,0.0811138014527845,,0.1023002421307506,,0.03631961259079903,,,,,,,
BBB_2014J,22.0,,0.14953846153846154,0.030153846153846153,0.5267692307692308,0.028923076923076923,0.4116923076923077,0.15753846153846154,0.16,0.014769230769230769,,0.048,,0.09846153846153846,,,,,,,
BBB_2014J,23.0,,0.13548788067122436,0.036668738346799255,0.5189558732131759,0.041019266625233065,0.40708514605344936,0.14170292106898694,0.13113735239279056,0.008079552517091361,,0.035425730267246734,,0.13300186451211932,,,,,,,
BBB_2014J,24.0,,0.12343358395989974,0.03571428571428571,0.4417293233082707,0.04824561403508772,0.3558897243107769,0.14223057644110276,0.09335839598997493,0.007518796992481203,,0.047619047619047616,,0.09711779448621553,,,,,,,
BBB_2014J,25.0,,0.11439346323067254,0.025769956002514142,0.41483343808925205,0.025769956002514142,0.33626649905719674,0.1552482715273413,0.08673790069138906,0.006285355122564425,,0.05279698302954117,,0.056568196103079824,,,,,,,
BBB_2014J,26.0,,0.14555765595463138,0.03276622558286074,0.4933837429111531,0.048519218651543794,0.40705734089477,0.19155639571518587,0.14177693761814744,0.011972274732199117,,0.08632640201638311,,0.04158790170132325,,,,,,,
BBB_2014J,27.0,,0.1954459203036053,0.033523086654016446,0.545224541429475,0.0777988614800759,0.4585705249841872,0.23908918406072105,0.18975332068311196,0.026565464895635674,,0.1062618595825427,,0.03225806451612903,,,,,,,
BBB_2014J,28.0,,0.2320862396956246,0.04882688649334179,0.6766011414077362,0.05897273303741281,0.5903614457831325,0.32593532022828153,0.3703233988585923,0.046924540266328474,,0.08750792644261256,,0.017121116043119847,,,,,,,
BBB_2014J,29.0,,0.15261813537675606,0.01532567049808429,0.44763729246487866,0.038952745849297574,0.29821200510855683,0.24521072796934865,0.24074074074074073,0.0070242656449553,,0.03639846743295019,,0.004469987228607918,,,,,,,
BBB_2014J,30.0,,0.1809462915601023,0.0159846547314578,0.4354219948849105,0.0639386189258312,0.2615089514066496,0.2563938618925831,0.24680306905370844,0.004475703324808184,,0.04283887468030691,,0.011508951406649617,,,,,,,
BBB_2014J,31.0,,0.17338451695457455,0.019193857965451054,0.39731285988483683,0.0818937939859245,0.2456813819577735,0.2271273192578375,0.20153550863723607,0.003838771593090211,,0.03838771593090211,,0.009596928982725527,,,,,,,
BBB_2014J,32.0,,0.218170185540627,0.01727447216890595,0.42802303262955854,0.08765195137555983,0.2706333973128599,0.24120281509916827,0.20217530390275112,0.0019193857965451055,,0.044785668586052464,,0.020473448496481125,,,,,,,
BBB_2014J,33.0,,0.34104046242774566,0.03982016698779704,0.6473988439306358,0.10982658959537572,0.4849068721901092,0.4309569685292229,0.37122671804752727,0.0006422607578676942,,0.1111111111111111,,0.04238921001926782,,,,,,,
BBB_2014J,34.0,,0.17095115681233933,0.003213367609254499,0.2525706940874036,0.016709511568123392,0.032133676092544985,0.014781491002570694,0.02699228791773779,0.0006426735218508997,,0.003213367609254499,,,,,,,,,
BBB_2014J,35.0,,0.08547557840616966,,0.17866323907455012,0.006426735218508998,0.008997429305912597,0.005784061696658098,0.007712082262210797,,,0.0012853470437017994,,,,,,,,,
BBB_2014J,36.0,,0.05784061696658098,0.0006426735218508997,0.15295629820051415,0.003213367609254499,0.007069408740359897,0.005784061696658098,0.006426735218508998,,,0.0012853470437017994,,,,,,,,,
BBB_2014J,37.0,,0.02506426735218509,,0.08740359897172237,0.003213367609254499,0.004498714652956298,0.0012853470437017994,0.0012853470437017994,,,,,,,,,,,,
CCC_2014B,0.0,,0.48055893074119077,,0.8323207776427703,0.04860267314702309,0.43681652490886996,0.6482381530984204,0.5972053462940462,0.3353584447144593,,0.4732685297691373,,,,,,,,,
CCC_2014B,1.0,,0.4411764705882353,,0.8216911764705882,0.0661764705882353,0.37683823529411764,0.6115196078431373,0.6041666666666666,0.25183823529411764,,0.5232843137254902,,,,,,,,,
CCC_2014B,2.0,,0.5144472361809045,,0.9164572864321608,0.05150753768844221,0.39761306532663315,0.6714824120603015,0.8260050251256281,0.28203517587939697,,0.8096733668341709,,,,,,,,,
CCC_2014B,3.0,,0.33915857605177996,,0.7741100323624596,0.08414239482200647,0.3106796116504854,0.5754045307443366,0.6110032362459547,0.19676375404530744,,0.30032362459546924,,,,,,,,,
CCC_2014B,4.0,,0.43066666666666664,,0.8513333333333334,0.024,0.34,0.712,0.7326666666666667,0.35533333333333333,,0.3393333333333333,,,,,,,,,
CCC_2014B,5.0,,0.26170798898071623,,0.7327823691460055,0.0371900826446281,0.2603305785123967,0.4166666666666667,0.4869146005509642,0.12052341597796143,,0.26170798898071623,,,,,,,,,
CCC_2014B,6.0,,0.2208892025405787,,0.6654904728299224,0.02328863796753705,0.2547635850388144,0.34015525758645027,0.41566690190543404,0.08186309103740297,,0.2512350035285815,,,,,,,,,
CCC_2014B,7.0,,0.1936416184971098,,0.6582369942196532,0.02601156069364162,0.24927745664739884,0.3236994219653179,0.42485549132947975,0.06069364161849711,,0.28540462427745666,,,,,,,,,
CCC_2014B,8.0,,0.22466960352422907,,0.6703377386196769,0.04038179148311307,0.2488986784140969,0.34140969162995594,0.4977973568281938,0.07268722466960352,,0.41483113069016153,,,,,,,,,
CCC_2014B,9.0,,0.2964338781575037,,0.7897473997028231,0.008172362555720654,0.3112927191679049,0.4799405646359584,0.7332838038632986,0.1411589895988113,,0.7236255572065379,,,,,,,,,
CCC_2014B,10.0,,0.17236142748671224,,0.5550493545937737,0.03189066059225513,0.1556567957479119,0.2718299164768413,0.31738800303720577,0.0554290053151101,,0.10402429764616553,,,,,,,,,
CCC_2014B,11.0,,0.17611026033690658,,0.5497702909647779,0.016079632465543645,0.17381316998468607,0.2871362940275651,0.33843797856049007,0.0451761102603369,,0.1003062787136294,,,,,,,,,
CCC_2014B,12.0,,0.19399538106235567,,0.5850654349499615,0.030792917628945343,0.19861431870669746,0.35026943802925325,0.3833718244803695,0.04541955350269438,,0.10700538876058506,,,0.018475750577367205,,,,,,
CCC_2014B,13.0,,0.22783825816485226,,0.6298600311041991,0.03421461897356143,0.24572317262830481,0.44245723172628304,0.49300155520995337,0.08631415241057543,,0.17651632970451012,,,0.04665629860031104,,,,,,
CCC_2014B,14.0,,0.326817826426896,,0.7380766223612197,0.003909304143862392,0.2759968725566849,0.6059421422986708,0.6411258795934324,0.17904612978889758,,0.22830336200156373,,,0.026583268178264268,,,,,,
CCC_2014B,15.0,,0.2114924181963288,,0.6081404628890662,0.029529130087789304,0.15083798882681565,0.3343974461292897,0.39824421388667197,0.08060654429369513,,0.18355945730247406,,,0.020750199521149242,,,,,,
CCC_2014B,16.0,,0.16869424168694241,,0.5733982157339822,0.0016220600162206002,0.16869424168694241,0.2708840227088402,0.35523114355231145,0.0535279805352798,,0.2060016220600162,,,0.013787510137875101,,,,,,
CCC_2014B,17.0,,0.16488925348646433,,0.5693191140278917,0.02378999179655455,0.17391304347826086,0.29614438063986875,0.39950779327317476,0.052502050861361775,,0.26989335520918784,,,0.016406890894175553,,,,,,
CCC_2014B,18.0,,0.1825726141078838,,0.6116182572614108,0.026556016597510373,0.18423236514522823,0.2921161825726141,0.46141078838174276,0.04896265560165975,,0.3775933609958506,,,0.021576763485477178,,,,,,
CCC_2014B,19.0,,0.24033613445378152,,0.7352941176470589,0.01680672268907563,0.22521008403361345,0.44873949579831934,0.6890756302521008,0.10588235294117647,,0.6596638655462185,,,0.01764705882352941,,,,,,
CCC_2014B,20.0,,0.20967741935483872,,0.5959252971137521,0.0365025466893039,0.16213921901528014,0.44142614601018676,0.4796264855687606,0.07215619694397284,,0.1434634974533107,,,0.015280135823429542,,,,,,
CCC_2014B,21.0,,0.2929553264604811,,0.6580756013745704,0.009450171821305841,0.18900343642611683,0.520618556701031,0.5592783505154639,0.09106529209621993,,0.1331615120274914,,,0.018900343642611683,,,,,,
CCC_2014B,22.0,,0.19391304347826088,,0.5678260869565217,0.02608695652173913,0.16695652173913045,0.3217391304347826,0.36086956521739133,0.04782608695652174,,0.16608695652173913,,,0.01565217391304348,,,,,,
CCC_2014B,23.0,,0.17672790901137359,,0.5048118985126859,0.014873140857392825,0.15923009623797024,0.28171478565179353,0.3324584426946632,0.03587051618547681,,0.15660542432195976,,,0.016622922134733157,,,,,,
CCC_2014B,24.0,,0.16887709991158267,,0.48010610079575594,0.03183023872679045,0.16887709991158267,0.2458001768346596,0.3191865605658709,0.02475685234305924,,0.15030946065428824,,,0.011494252873563218,,,,,,
CCC_2014B,25.0,,0.15022222222222223,,0.46844444444444444,0.012444444444444444,0.1671111111111111,0.25955555555555554,0.2986666666666667,0.043555555555555556,,0.15466666666666667,,,0.016,,,,,,
CCC_2014B,26.0,,0.1845184518451845,,0.48334833483348333,0.009900990099009901,0.16831683168316833,0.2682268226822682,0.34923492349234925,0.0387038703870387,,0.17281728172817282,,,0.019801980198019802,,,,,,
CCC_2014B,27.0,,0.23891402714932128,,0.5565610859728507,0.03076923076923077,0.19638009049773755,0.36561085972850677,0.4452488687782805,0.08235294117647059,,0.22081447963800904,,,0.03076923076923077,,,,,,
CCC_2014B,28.0,,0.3224341507720254,,0.6448683015440508,0.022706630336058128,0.24250681198910082,0.4214350590372389,0.55858310626703,0.11625794732061762,,0.36239782016348776,,,0.04904632152588556,,,,,,
CCC_2014B,29.0,,0.2777268560953254,,0.6562786434463794,0.02474793767186068,0.13290559120073328,0.3171402383134739,0.5994500458295142,0.12190650779101742,,0.5737855178735105,,,0.08340971585701192,,,,,,
CCC_2014B,30.0,,0.21388888888888888,,0.5194444444444445,0.041666666666666664,0.07685185185185185,0.24259259259259258,0.3416666666666667,0.10555555555555556,,0.19722222222222222,,,0.09259259259259259,,,,,,
CCC_2014B,31.0,,0.20618556701030927,,0.4761012183692596,0.038425492033739454,0.09934395501405811,0.27085285848172447,0.358950328022493,0.08716026241799438,,0.16494845360824742,,,0.1049671977507029,,,,,,
CCC_2014B,32.0,,0.3904761904761905,,0.6695238095238095,0.013333333333333334,0.14952380952380953,0.4704761904761905,0.5704761904761905,0.2019047619047619,,0.2180952380952381,,,0.3514285714285714,,,,,,
CCC_2014B,33.0,,0.2543352601156069,,0.4161849710982659,,0.02023121387283237,0.046242774566473986,0.18304431599229287,0.05009633911368015,,0.017341040462427744,,,0.0038535645472061657,,,,,,
CCC_2014B,34.0,,0.151252408477842,,0.2880539499036609,,0.005780346820809248,0.019267822736030827,0.07321772639691715,0.015414258188824663,,0.009633911368015413,,,0.0009633911368015414,,,,,,
CCC_2014J,0.0,,0.424922941435491,,0.7859973579920739,0.03742844561867019,0.38793483047115807,0.5605460149713782,0.527520915896081,0.3139586085424923,,0.42800528401585203,,,,,,,,,
CCC_2014J,1.0,,0.4279379157427938,,0.7937915742793792,0.07450110864745012,0.36851441241685146,0.5436807095343681,0.6022172949002217,0.24700665188470067,,0.5312638580931264,,,,,,,,,
CCC_2014J,2.0,,0.5240615976900866,,0.9499518768046198,0.03753609239653513,0.4273339749759384,0.6655437921077959,0.8873917228103946,0.3233878729547642,,0.8551491819056786,,,,,,,,,
CCC_2014J,3.0,,0.36824159766195813,,0.8066244520214321,0.06721870433511934,0.3195323916220166,0.5460301997077448,0.6546517291768145,0.2542620555284949,,0.3429128105211885,,,,,,,,,
CCC_2014J,4.0,,0.45792079207920794,,0.9014851485148515,0.027227722772277228,0.3420792079207921,0.6727722772277228,0.7757425742574258,0.44554455445544555,,0.3292079207920792,,,,,,,,,
CCC_2014J,5.0,,0.2867420349434738,,0.7564234326824255,0.029290853031860225,0.2774922918807811,0.37410071942446044,0.5,0.12589928057553956,,0.29136690647482016,,,,,,,,,
CCC_2014J,6.0,,0.23376623376623376,,0.6654545454545454,0.034805194805194804,0.2805194805194805,0.29454545454545455,0.4348051948051948,0.07688311688311689,,0.27896103896103897,,,,,,,,,
CCC_2014J,7.0,,0.20398531725222863,,0.6575773466177242,0.023597273203985317,0.2564237021499738,0.26848453067645517,0.4174095437860514,0.05610907184058731,,0.33245936025170425,,,,,,,,,
CCC_2014J,8.0,,0.204364023416711,,0.6982437466737627,0.04736562001064396,0.2597126130920703,0.2825971261309207,0.5178286322511975,0.0670569451836083,,0.447578499201703,,,,,,,,,
CCC_2014J,9.0,,0.281317494600432,,0.8434125269978402,0.023758099352051837,0.31587473002159827,0.39200863930885527,0.7796976241900648,0.11879049676025918,,0.7726781857451404,,,,,,,,,
CCC_2014J,10.0,,0.1685886875343218,,0.5222405271828665,0.04118616144975288,0.1411312465678199,0.2086765513454146,0.2613948380010983,0.0356946732564525,,0.14881933003844042,,,,,,,,,
CCC_2014J,11.0,,0.11284916201117319,,0.34916201117318435,0.008938547486033519,0.10558659217877095,0.16201117318435754,0.18603351955307262,0.022905027932960894,,0.09162011173184358,,,,,,,,,
